Tweet,Hasil
"padahal sempet stabil tuh dia, tapi wehhhh makin ngadi2 aja setelah pandemi...",0
"Kenaikan cukai yang sangat tinggi di tahun ini serta kondisi pandemi covid-19 memberikan tekanan besar sehinngga berdampak multiplier effect kepada sektor IHT, terutama dalam kontek ketenagakejaan.",0
"Yayasan yg itu emang gurih, om.. pandemi aja gak kehabisan ngide",0
"sebagai angkatan korona gua setuju sih, jujur ini juga jadi bahan omongan antara dosen dan mahasiswa. kita pernah ngobrol secara terbuka terkait masalah nilai dan tugas, memang titik terangnya ya di masalah pandemi ini. 2 angkatan prestasinya turun drastis dibanding anak akt 23",0
"One Day, One Page Challenge
by Review salah satu buku yang sempat aku beli ketika pandemi. Buku ini berjudul Mantappu Jiwa yang ditulis oleh Jerome Polin Sijabat. -a thread-",0
"Data yang tercatat mendukung fakta bahwa perempuan adalah ujung tombak dari pembangunan bangsa, terlebih saat  pandemi Covid-19, Usaha Mikro, Kecil, dan Menengah (UMKM) yang dimiliki dan dikelola oleh perempuan menjadi pelaku ekonomi yang paling penting",0
"Jadi gw start kerja official pertama gw di saat pandemi, Nov 2020. Itu setelah gw kena PECAT di bulan Agustus 2020 HAHAHAHA. Ini karena kerjaannya sangat tidak sesuai job desc dan akhirnya gw ga lulus probation lol (jadi gw anggep bukan kerja ya). Yesss butuh 2 bulanan untuk dpt",0
"Jalur sendiri, jalur gabut pas pandemi 😂",0
"jangankan mahasiswa, pelajar sepertinya juga begini kok. di klinikku selama mau masuk era sekolah setelah pandemi banyak ortu yg bawa anaknya bt terapi perkara fokus, dan tumbuh kembang lainnya.",0
"Ekspektasi: Beberapa tahun ke depan remote akan semakin banyak
Beberapa hari pandemi di cabut: WFO, WFO, WFO
Gue tim Hybrid btw. Seminggu sekali ke kantor 😁",0
"Minyak itemnya yg bikin enak giiii 😂
Aku hampir 3 th pindah ke malang ga pernah ke daerah kerto lagi giii, dulu pas parah2nya pandemi jalan2 kesana kaya kampung mati, sepiiii banget",0
"Kalau dulu pas sblm pandemi dah 1jt lebih, skrg bisa aja 1,5-2/3jt :)))",0
"Bingung mau dapat penghasilan darimana di masa pandemi seperti ini? Yuk, daftarkan diri kamu menjadi reseller *Evermos* untuk mendapatkan *komisi sampai 35%*.",0
"Selamat HUT Perpusnas RI ke - 43
17 Mei 2023
Transformasi perpustakaan berbasis inklusi sosial
Solusi cerdas pemulihan ekonomi masyarakat pasca pandemi covid 19",0
"3 tahun yang lalu pas sebelum pandemi tuh gue sering dikasih poster gitu sama temen gue, masih inget banget dikasih poster superm sama poster nya jin, gue pasang lahhh tu. gatau kenapa hawa kamar tuh jadi kek panas(?) ya gue kira gara gara lagi panas aja cuaca nya ...",0
MRT-an pertama semenjak pandemi 🥹 so long,0
Menkeu dan Menkes menandatangani surat pengantar proposal dana pandemi atau Pandemic Fund Indonesia sebagai wujud komitmen pemerintah dalam kesiapan penanganan pandemi selanjutnya.,0
2 tahun sebelum pandemi. Jika pandemic fund sudah ditandatangani oleh semua negara-negara maka sekitar tahun 2025 atau 2026 dibuat pandemi baru. Sekarang mereka mau meracik virus baru. Proyek setan!,0
Kn planning nya mau asia tour lg tuh dulu sblm kena pandemi 😭,0
Artinya apaaaa? bakal ada lagi pandemi yg selanjutnya.. 🤭🤭,0
"Waktu pandemi sih wfh muak bgt nder. Mungkin skrg2 ini kalo bosen bisa cari temen buat jalan atau ngobrol. Semua kacau balau krna pandemi sih bukan wfh, wfo, wfa nya",0
"min tolong dong aturan vaksin covid untuk kereta jarak jauh di tiadakan, karena who pun sudah mencabut status pandemi covid. Terimakasih..",0
"Waktu awal pandemi, sesama anak bangsa menimbun masker dan hand sanitizer. Dalam keadaan genting, (ada) rakyat jelata berpikir buat memperkaya diri dari kesusahan orang lain.
.
.
.
Lalu kamu masih bertanya-tanya: kenapa kok pemimpin bangsa ini koruptor semua? 🤣",0
Perkembangan pesat Vtuber di Indonesia selama pandemi Covid-19: Apa penyebabnya? Mari kita bahas bersama dan Prof. VtuberID dan 3 Tahun Bersama HaruComrade | Premiere Rabu 19.00 WIB,0
jd sedih:( dulu cerita desta sama caca yg ngajarin anaknya pas pandemi pernah jd humor of the day ku selama awal quarantine,0
lumayan tapi kan abis itu pandemi,0
"kost gue 200k pas jaman pandemi saking sepinya pas itu anak rantauan (jendela, km dalem, luas, adem), minus bapak kostnya suka ngajak ngobrol sampe 2 jam klo papasan",0
hmmmmmmm tabungan jaman pandemi abis seketika,0
"Waktu pandemi, gue udh bosen gatau mau ngapain lagii. Terus ada salah satu penulis novel pake visual nya V jd gue tau. Penasaran waktu jd BA tokped sering denger sepotong2, akhirnya nonton yg mereka di show yg karaoke car ituu loh. Lah kok suka, trs nonton--",0
"5. Rutan Kelas IIB Muntok selama pandemi memang telah menetapkan kebijakan untuk pelaksanaan Litmas dilakukan secara online
Kemenkumham_RI
Harun Sulianto",0
"4. Hal ini berkaitan dengan kondisi yang saat ini masih dalam masa pandemi Covid-19
Kemenkumham_RI
Harun Sulianto",0
"sedih banget inget 3 tahun lalu ke fdc awal2 pandemi, skrg udh beda bgt ni tempat jd makin bagusss",0
kek oknum2 penjual masker pas pandemi kemarin kan? sebagian besar mental masyarakat indonesia emang begitu. wondering why???,0
"Iya , alhamdulillah sudah lulus dr pandemi",0
"Sedikit ada syukurnya ketika pandemi, aku spending lebih banyak waktu ngobrol sama mereka; dikenalkan dengan cerita masa kecilnya, kasmarannya, jatuh-runtuhnya, sampai perkara finansial yang sometimes aku pinginnya gak usah tahu aja biar hidupku lebih nyaman.",0
"proses rombak totalitas asca pandemi buat beberapa generasi ke depan sampai stabil lagi, pertanyaannya adalah apakah di satu dekade ke depan akan stabil kian membaik atau malah makin meresahkan ya? huhu ndak tauu",0
"emang efek pandemi bukan krisis ekonomi aja..
krisis pasutri di landa badai tsunami juga...",0
"Hewhewhew, jadi ingat war graphic card pas pandemi wingi. Banyak scalper.",0
dulu waktu pandemi bikin ginian adalah caraku menghabiskan waktu.,0
"Tega bener ya, uang bansos untuk rakyat yg kesusahan akibat pandemi tega teganya juga di embat. Harusnya dapat hukuman mati tuh pelakunya, sama saja Korupsi dana bencana
Mereka itu mau dibiyarkan mau urus negara .? Ngeri kalai ini.",0
5 Momen di bulan puasa ini gabisa kamu lakuin lagi selama pandemi covid-19 -,0
Alam dan atau Tiongkok sejak pandemi wkwkw,0
Kagak ada pejabat RI yg hartanya turun walau pandemi 🤣🤣🤣🤣,0
"syukurnya atas kondisi Bangsa Indonesia yang mampu bangkit dari berbagai macam keterpurukan dalam waktu terakhir seperti salah satunya, masa pandemi covid 19.
“Ini adalah kehormatan besar bagi saya diundang oleh majelis yang terhormat ini.",0
"Main sama cewe salah, main sama cowo salah. Besok-besok ga usah punya temen aja ya gua? Wkwk hadeh. Dua kali di kondisi ini. Gua pikir masuk psiko buat gua bisa berteman sama siapa aja. Tapi enggak jg. Paling bener sendiri, balik ke Fiqi jaman pandemi yg sibuk sendiri",0
Berarti : pandemi kemarin direncanakan?,0
"Coach sty aja awalnya terjadi penolakan dan butuh adaptasi dengan ""culture"" komunitas bola di indonesia
Di jaman IS sekarang setiap asprov punya dirteknya sendiri, coach IS sekarang lebih ke remote, monitoring dan supervisi
Dan banyak rencana yg cancel waktu pandemi",0
"gatau aja pada nabung nya udah dari jaman pandemi :"")",0
Jepang termasuk negara yang mengalami dampak serius akibat penggunaan masker terus-menerus selama pandemi.,0
"WHO udah ngumumin pandemi selesai kok masih voksan vaksin ae, stok belum laku semua ini makanya booster terus 🤣",0
"Wajah Baru Galeri Indonesia Kaya sebagai Panggung Budaya Bagi Para Penikmat Seni: Hadir kembali setelah dua tabun pandemi, Galeri Indonesia Kaya kembali dengan konsep terbaru.",0
"Mo ngasik pelajaran calo ? Jangan beli dagangan mrk. Simple. Modyar mrk. Belajarlah dari kasus penimbun masker di zaman pandemi
Tapi mzbim tau kalian yg berduit pasti ga peduli dan ga mampu nahan diri kan ?",0
"berguna bgt ya pouch ini, sayang cuma pernah sekali naik kereta pas pandemi jd cuma punya 1 wkwkwk",0
kemarin 2020 gajadi karena pandemi sedih dah,0
"kondisi Bangsa Indonesia yang mampu bangkit dari berbagai macam keterpurukan dalam waktu terakhir seperti salah satunya, masa pandemi covid 19.",0
Sudah biasa sy dituduh buzzer sejak zaman pandemi 🤣 nyantee aja.. tetep aja ga ada yg terbukti krn memang cuma fitnah sama seperti sekarang,0
Hanya di era jokowi china bisa jadi episentrum pandemi covid,0
“Studi kasus alih fungsi warnet geming menjadi usaha nir-etika dikala pandemi”,0
"Menurut beliau, program tsb sejatinya akan di jalankan di 2019, yg sayangnya terhalang kendala adanya pandemi covid19.
Reaktivasi Jalur Kereta Api itu sdh msk dlm proyek strategis nasional dan tertuang dlm Perpres No.80 Thn 2019.
Dari Madura Untuk Jawa Timur",0
"tenang ga da hubungannya koq, dulu bendahara umum dpp PDIP sekaligus menteri sosial, korupsi duit bansos untuk rakyat miskin bahkan dimasa2 bencana/pandemi cuma divonis kurang dari 4 tahun koq",0
"Lama gak ketemu karena pandemi, dapet kabar tiba tiba om meninggal ajja. Masih banyak yang mau ditanyakan padahal.
Semoga amal ibadah beliau diterima disisinya 🙏🏼🙏🏼🙏🏼",0
"bang apa iya ada pasal pidana korupsi yg ancaman hukumannya seumur hidup ya???
tpi koq belum pernah denger ada koruptor yg divonis demikian???
malah dulu julian batubara yg dikorup duit bansos dimasa pandemi yg katanya ancaman hukumannya mati, nyatanya cuma 4 tahun doank",-1
"Udh lama gak pulang krn semenjak oma opa gaada, suasana beda aja... terus pandemi, eh gue nya juga lagi ga di indo... aslian kangen malang dan bakso nya yg enak dannnn semha kenangan :)",0
Akibat efek pandemi byk wong stress,0
"Suka suka gw lah emang pak Jokowi kerjanya hebat top markotop mbawa indoneisa lepas dari pandemi juga resesi,kurang apa coba ,lah kamu selain bisa iri ,nyinyir apalagi 😅😅😅",0
I hope they will perform dcm too gue pengen denger hebohnya 😭 terhalang pandemi 😭,0
"-dips! adakah disini yang saat pandemi c0vid menghindari informasi kesehatan? dan jika ada, apakah berkenan dan bersedia utk diwawancarai dalam memenuhi tugas penelitian?",0
"tahun ini,” kata Prabowo.
Ia menyampaikan, pandemi Covid-19 adalah ancaman berat yang menimpa seluruh negara di dunia. Namun, Prabowo bersyukur atas sikap gotong-royong segenap bangsa Indonesia, termasuk tenaga kerja kesehatan yang telah mengorbankan jiwa raga sebagai garda",0
Agak sedih kalau praktik ini banyak terjadi. Hasil pandemi nih 😅,0
"Yakaaaan?!!! Pre pandemi tiap taun ntn sheil/dewa, masih bisa h-1 tuh beli. Sekarang boro2 dah. Sejak mulai lagi konser pas pandemi aja jadi ricuh gini.",0
sejak pandemi 2 tahun lebih aku bondol😭👍🏼,0
Hi Cover letter proposal Indonesia untuk kesiapsiagaan dana pandemi resmi ditandatangani ✨,0
mayan lah sejauh ini ngerasa lebih baik dari pada tahun kemarin2 waktu pandemi,0
"Ini serius beneran?
Mereka interview karena ""hanya menerima usia antara 21--25 tahun"" ya?
😕 Tapi waktu dulu aku ngelamar sana-sini sebelum pandemi memang bibit-bibit seperti ini sih saingan aku. Mereka lebih ""dipandang/dianggap"" dibandingkan dengan pelamar usia di atas 25.",0
"pandemi Covid-19, diharapkan kedepannya dapat menarik kembali wisatawan dari dalam negeri ataupun luar negeri seperti yang kita ketahui bahwa Desa Temajuk berbatasan langsung dengan Sarawak Malaysia sehingga dapat meningkatkan kembali ekonomi khususnya di Desa Temajuk.",0
"[MENINJAU POTENSI PARIWISATA DI DESA TEMAJUK]
Halo Sobat BC Sintete,
Bahagia Bersama!
Sambas (16/05/2023) – Bisnis pariwisata di Desa Temajuk pada saat ini, berfokus pada aktivitas wisata massal dengan pemandangan pantai sebagai atraksi utama. Merebaknya pandemi Covid-19",0
"Akuuu, apalagi jaman pandemi waktu itu agak gabut di rumah jadi suka nyari2 preloved komik mdanc lama, sekalian nostalgia jaman SD dulu 😂",0
"Baru banget kemarin ngebahas ini bareng rekan lainnya, 100% tidak bisa menyalahkan mahasiswa angkatan sekarang. Faktor pandemi selama hampir dua tahun sangat amat mempengaruhi, memang tugas kita sebagai pendidik mesti lebih giat memperbaiki minat “maju” mahasiswa, semangaaat ✨",0
"Prabowo bahkan mengapresiasi ketahanan Indonesia dalam menghadapi pandemi Covid-19 yang melanda Indonesia dengan pembuktian berupa pertumbuhan ekonomi mampu mencapai 5,3 persen.",0
"Prabowo bahkan mengapresiasi ketahanan Indonesia dalam menghadapi pandemi Covid 19 yang melanda Indonesia dengan pembuktian berupa pertumbuhan ekonomi mampu mencapai 5,3%.",0
"ini ngapa pada konser semua sih, mentang mentang abis pandemi",0
"ini korupsinya dimasa pandemi Kah..? oh ya..kok Anies ga bisa kasih Bansos sama Warga DKI?
apa mendahulukan bangun JIS, n dihukum keruk kali mampang n dituntut 1 milyar oleh warga di PTUN..tapi bisa WTP 5 tahun berturut2...",0
"Gejolak krisis global serta pandemi menjadi tantangan yang cukup berat bagi semua negara di dunia, termasuk Indonesia. Beragam tantangan diyakini bisa dilewati Indonesia dengan gotong royong dan menciptakan stabilitas dalam negeri.",0
wahana pas pandemi:,0
Lomba ini kegiatan pertama yang diselenggarakan oleh Perwosi Surabaya yang sebelumnya sempat vakum akibat pandemi Covid-19.,0
"Reaktivasi rel kereta ini masuk dalam proyek strategis nasional dan tertuang dalam Perpres Nomor 80 Tahun 2019. Tadinya, sudah mau dijalankan pada 2019, tapi malah terjadi pandemi Covid-19. Ini kami suarakan kembali agar isunya tidak dingin. Terima kasih 🙏🙏🙏",0
Orang orang pas pandemi ga menggendut adalah sebuah anugerah.,0
iya semenjak pandemi malah dijadiin 2 gelombang gini 🥲,0
"memenuhi kebutuhan pokok sehari-hari selama beberapa bulan. Jadi, tiket konser Coldplay bukanlah barang yang esensial dan prioritas bagi kebanyakan orang, terutama di masa pandemi seperti sekarang ini.
2. tiket konser Coldplay adalah barang yang bersifat sementara dan",0
"Dia yg gak mampu... pemerintah pusat yg disalahin...
Waktu pandemi covid-19 juga begitu... pusat yg disalahin...",0
"This, apalagi waktu pandemi yg kena phk umurnya diatas 30an, mana ada yg baru berkeluarga. Sekarang sudah dibatasi umur, liat nilai + fisik pula. Padahal mah yg utama attitude + niat kerja mereka. Temen sering cerita, setiap ada anak baru yg umurnya dibawa 25 aja pada kurang ajar",0
Ini juga salah satu alasan yg bikin aku malas nonton konser selepas era pandemi haha,0
"Selaluuu pake masker, pdhl dari sebelum pandemi dia jg ga maskeran wkwk Jd udh pernah lah liat mukanya. Suaranya lakik bgt! 🙂",0
"Ada yg maha dahsyat jg, bantuan sosial pandemi COVID-19 dikorupsi. Bantuan Sosial lho.",0
"Ya Allah gak mau kesel tp gimana ya sebel bgt ni punya temen kuliah 1 udah dibaikin malah ngelunjak, pas pandemi kemaren dia minjem duit yaudah gw kasih tuh nominal jutaan mana abis bayaran gw ngasdos. Sampe skrg kagak dibayar padahal janjinya entar entar",0
"Mari bersatu dalam melanjutkan perjuangan yang telah dilakukan oleh Presiden Joko Widodo. Beliau telah membangun infrastruktur yang kokoh, meningkatkan akses pendidikan, dan menghadapi tantangan pandemi bersama-sama.",0
Yoi. Saking lamanye ndak perform gare-gare pandemi.,0
{ Gua juga tadi mikir namanya kenapa pandemi... },0
Pas pandemi boro2 protes paq. Dokter balik dari RS nyetir sendirian ga pake masker aja dihukum sappoll PePe nyapu jalan,0
Liburan masa pandemi Sentul Hills Treking jadi idola warga dari Pulau Tidung,0
"Kayaknya sekarang dunia kerja kantoran lagi sibuk2nya ngejar “waktu” yg hilang gara2 pandemi. Kerjaannya numpuk, meetingnya berurutan, kalender kerja sampai nggak beraturan. 😭",0
"Hasil survei Asosiasi Penyelenggara Jasa Internet Indonesia (APJII) mengungkapkan pandemi Covid-19 tidak banyak mengubah konsumsi internet di Indonesia.
Sekertaris Jendral APJII Zulfadly Syam menjelaskan 52,66 persen perilaku masyarakat di jagat maya relatif sama.",0
"Orang ini bikin rugi ribuan orang pas awal pandemi kemaren Man666 oots, temen gue dan banyak pemilik perusahaan konstruksi pada gak dibayar. Alasannya uang dipakai negara buat recover. Padahal itu tender jauh sebelum covid. Alhasil banyak kontraktor kolaps kala itu.",0
"Selanjutkan Prabowo mengapresiasi ketahanan Indonesia dalam menghadapi pandemi Covid 19 yang melanda Indonesia dengan pembuktian berupa pertumbuhan ekonomi mampu mencapai 5,3 persen.",0
"sedih banget kak, kasian yg pas pandemi belajar gada sinyal huhu",0
Hari 1 ticket war mengingatkan pada saat awal2 pandemi ketika banyak yg jual masker dan hand sanitizer dengan harga yang gila,0
"Ini juga salah satu yang menambah dilema.. ini pasti seru banget sih..
Sekalian jalan ke SG aja yang deket, after pandemi belom jalan ke LN lagi 🥲",0
Dari awal pandemi sampe lulus sama pentabengek gak tuh wkekw mamachiii,0
aku sebagai mahasiswa pun ngerasa diri sendiri juga gini kak. kemampuan mengingat sama menalar aku sebelum dan sesudah pandemi itu beda banget. sekarang jauh menurun 😔,0
Korupsi paling kontol saat pandemi oleh menteri sosial. Meskipun semua korupsi kontol,-1
"Adakah yg lebih memalukan daripada dikuranginya vonis korupsi bansos akibat menderita dibully rakyat, padahal kelompoknya teriak2 hukum mati untuk koruptor pandemi?😂
Jgn lupa senyum gaes",-1
Kegabutan pandemi wkwo,0
orang-orang di instansi pada war tiket coldplay. keknya gue bakal ngelakuin hal yang sama kalo oor konser di jakarta. jadi inget dulu pengen banget nonton konser oor tapi malah dibatalin gara-gara pandemi.,0
"aduuuhh... gimana ya, ngerasain banget sih, ngajar murid² before vs after pandemi tuh kaya beda gitu loh, idk how to describe this, tapi kalo ngajar pasti kerasa attitude sama kinerja mereka sekarang beda banget🙁",0
"Best? Emang pernah ada di suatu rezim, koruptor dikurangi vonisnya karena merengek minta dibebasin karena gak kuat dibully rakyat, padahal kawannya teriak-teriak hukum mati untuk korupsi bansos pandemi?
Jgn lupa senyum ges",0
Dia emg dari dulu jaman sebelum pandemi emg selalu begini jadi gausah heran😂😂,0
"Bener2 penasaran klo smp dokday beneran bs diundang makan sm pak menkes dok. Apakah akan pindah barisan 😗😗 kyk pak MK menjinakkan akun2 data pandemi, dr. K, dr. Pand, PNS nakes Pemprov 😆😆",0
jadi inget pas pandemi akun olshop ortuku kena phising and we literally lose everything in under 5 seconds. pls pls pls edukasi orang tua kalian tentang hal begini.,0
"Yg lagi rame ini RUU Kesehatan kan ya (bener ga sih namanya). Trus aku ingat ada salah satu dokter selebtwat yg aku unfol dan block, tapi lupa karena apa. Trus sejak pandemi, citra belio kek jadi positif gitu dan nakes2 juga keknya udah baikan(?) sama belio.",0
"Menurut dia, banyak lembaga dunia yang mengapresiasi langkah Pemerintah Indonesia dalam menangani pandemi COVID-19.",0
"Dengan semakin stabilnya perekonomian usai pandemi yang melanda dunia dan Indonesia, maka Kementerian Pekerjaan Umum dan Perumahan Rakyat (PUPR) yakin terget pembangunan rumah untuk masyarakat dalam Program Sejuta Rumah tahun 2023 ini akan tercapai. Pada…",0
"Pernah ada yg komen ngeluh buahnya jelek, di apus dong komennya. Setau aku, ini awalnya punya tbk toko bahan kue trs ada kursus² masak. Pas pandemi ampe ke sini jad kayak gt. Dengerin dy ngomong jualan aj males bgt kayak emak² kurang duid tp fancy bg bajunya...",0
"Jadinya baru tau klo ternyata
mereka bs protes. Yg ada di pikiran saya selama pandemi kan pd manut semua.
""Ooh taunya boleh protes tho""",0
Sri Mulyani sarankan dana pandemi atau Pandemic Fund bisa diperluas hingga skala global.,0
"Ia pun mensyukuri ketangguhan rakyat Indonesia menghadapi kesulitan beberapa tahun belakangan, terutama pada saat pandemi COVID-19 terjadi.",0
"Yg paling nyesek dr seluruh rangkaian pandemi ya ini.
Gila lo, org udh gada kerjaan, mudik ga boleh, nyolong2 mudik dicegat dsuruh balik lg.
Nganggur gabs gabung sm keluarga dikampung.
Di boong2in doank sama OTG",0
ga usa dibeli ga si wkwk. punya duit mending nonton ke LN. toh maindingin juga ga rugi duit krna uda dibeli. calonya biar ketar ketir macam org nimbun masker pas pandemi,0
Jadi keinget dpt pengumuman keterima di tengah2 pandemi,0
"Peluncuran rute baru ini menandai AirAsia sebagai maskapai berbiaya rendah pertama yang terbang internasional dari dan menuju Kertajati pasca pandemi. Dengan rute baru ini, diharapkan lebih banyak penduduk lokal dan turis akan mendapatkan kesempatan untuk melihat-lihat kota kuno Kertajati dan daerah serta tempat wisata sekitarnya. Jadi, tunggu apalagi?",0
feeds ig gw zaman pandemi ama zaman masuk sekolah skrng feedsnya udah kagak kayak orang nolep lagi yang postannya kagak jelas semua,0
Bukane udh dtp trus pandemi diundur trus kowe meteng,0
"Sebelum pandemi juga, Nad. Aku ga tau apakah yang seperti ini hanya anak-anak di lingkunganku... Kayak ada kesalahan terstruktur di sistem pendidikan atau pola pengajaran yang bikin cara berpikir anak-anak sulit dikembangkan. 😭",0
"Di tahun 2023 naik menjadi 217.000 ton per hari Meski pandemi dah kelar, namun Freeport juga tetap memprioritaskan kesehatan dan keselamatan seluruh karyawan, keluarga karyawan, hingga masyarakat komunitas di sekitar area tambang lho.",0
belajarlah kalian dari masker pandemi,0
Hospital Playlist all season. Nonton ini karena gabut aja pas pandemi. Gabisa kemana-mana. Sendirian di kosan. Eh malah sukses jadi penghibur hati.,0
"Make sense, makanya if she goes to Singapore pun artinya I’ll go there. Tapi tetap ada higher chance ke Jakarta juga sih soalnya dunia promotor sekarang setelah pandemi bener-bener improving total dari crowd management sampai ke stage, sound, screennya. Let’s see later.",0
"Banyak bangettt, mungkin kalau ngga ada pandemi aku masih di kota ini",0
"Dalam suratnya, ia menceritakan fenomena pendidikan berdasarkan kelas sosial. Bagaimana para peserta didik dari keluarga kelas sosial bawah merupakan kelompok pertama yang rentan menjadi korban saat pandemi.",0
Ada 2 hal yang disampaikan oleh Ade Mulyono kepada Raeni yang sedang menempuh pendidikan di luar negeri yaitu tentang pendidikan di Indonesia saat pandemi dan tentang liberalisme pendidikan.,0
Ini yg waktu pandemi pada balik kesini sekarang udh balik kebali lagi..pantesan gk pernah ngeliat lagi kemarin liat sw nya udh di Bali aja..,0
"Prabowo bahkan mengapresiasi ketahanan Indonesia dalam menghadapi pandemi Covid 19 yang melanda Indonesia dengan pembuktian berupa pertumbuhan ekonomi mampu mencapai 5,3 persen.",0
"pandemi: rakyat vs rakyat
sampai melahirkan sebutan kopidiot vs kopidsmart yg dikeplokin para dokter sesudah pandemi: dokter vs dokter
entah akan melahirkan sebutan apa nih
rakyat diharap nonton aja sambil tepuk tangan.",0
"Setelah pandemi Covid-19, Menteri Pertahanan RI Prabowo Subianto menilai kondisi ekonomi Indonesia semakin baik.",0
"gara2 pandemi juga ga sih orng2 skrng hype bgt pengen ngonser jadinya. pas dulu nntn sheila juga masih bnyak bgt bangku kosong, yg berdiri pun tmptnya masih luas.",0
"Ngeri bgt. Dl aku nrima kerja cs online shop kerja jam 18-21 Senin-Sabtu gaji 500 k. Pas sebelum pandemi. Skrg krj jam 8-16 Sabtu cm sampe jm 12. Gaji teriman2 JT an. Pokok 1,5 uang mkn 30 k per hr",0
"Wayang apa?
Daripada lu banyak bicara.
mending lu jagain bansos, soalnya kawanlu kebaperan saat diadili, merengek minta dibebasin krn gak kuat dibully. Padahal kawannya teriak2 hukum mati untuk koruptor pandemi.
Jgn lupa senyum gaes",0
"yang mampu bangkit dari berbagai macam keterpurukan dalam waktu terakhir seperti salah satunya, masa pandemi covid 19.",0
"iyhh nder sad jgaa, dia menemani masa2 pandemi 💔💔 biasanya pesen kalo abis kelas online dirumahh 😭",0
"Apalagi habis pandemi kemaren jadi banyak yg butuh kerja, tp indo terlalu mengagungkan umur under 25, kek usia 30 udah kudu pensiun",0
"Tony mengungkapkan kalo di tengah berbagai tantangan pandemi Covid-19, PTFI terus melakukan penyesuaian dan memastikan pembangunan tetap berjalan dengan tetap mengedepankan kesehatan dan keselamatan seluruh tenaga kerja serta masyarakat di sekitar area kerja.",0
Tadinya ada sejak pandemi gada lagi...ngilang,0
"gue ngerasa karna pandemi hampir 3 tahun kemaren itu semacam menghapus waktu deh, kaya perasaan gue 2017 tuh masih 3 tahun yg lalu padahal udah 6 tahun 🙂",0
"Setelah 3 tahun rugi akibat pandemi, maskapai penerbangan Singapore Airlines raup rekor laba bersih tertinggi sepanjang sejarah.",0
"Iyakan, berasa banget bedanya otak gue sebelum sm sesudah pandemi 😓",0
"Di era Jokowi bertambah cukup besar pada masa pandemi. Saat itu, pemerintah menarik utang hingga Rp 1.686 triliun untuk Penanganan Pandemi COVID-19
Jadi sangat wajar bila utangnya gedean Jokowi",0
"""This number is the highest ever sepanjang pak Jokowi memerintah. Bahkan lebih tinggi dibanding periode pertama, lebih tinggi juga dibanding masa bulan madu ketika pak Jokowi belum terkena dampak pandemi,"" kata Yunarto Wijaya.
Untung bukan Pak Anies yg ngomong",0
"Terakhir nonton konser sebelum pandemi. Kapankah nonton konser lagi?
Yang duduk tapi konsernya 🤣",0
"Ini orang lain udah pada konser, doi ga mau reschedule konser lg kah? Masih kebayang bayang gue udah dapet tiketnya tp malah direfund karena pandemi 😭😭😭",0
"Waduhh emang begitu a pas pandemi mah jadi apa aja asal halal, kebetulan saya tahun segitu masih jadi kasir a",0
Sekelas menteri kalean belum lama juga ngolekin 10rb pas pandemi,0
"Tahun 2020 mulai a, gara-gara pandemi nih…",0
"Pas imlek si Rossa dateng ke empo, busettt itu pertama kalinya gw susah nyari parkir sejak pandemi. Ap lg CP.",0
"Bisa dipahami bgt sih ini...
Krn pengalaman pribadi ini tuh, pdhl aku lahir jauuuh sblm pandemi 😅
Semoga ga terulang kl aku punya anak (semoga segera)..",0
"InsyaALLAAH saya sdh meneliti isolat virus ini sejak Agustus 2019, kesimpulannya bahwa virus penyebab pandemi yg disebut 'covid' ini adalah perpaduan SARS dan HIV.",0
fix emang sejak pandemi tangan gw bau bau bauuuu,0
"Benerrrrrr
Dan setelah pandemi pun, pola belajar belum kembali seperti semula",0
"pas nonton yg pertama tuh jauuh sebelum pandemi dan gue pure nyari tontonan (dah biasa nonton film series thai tp bukan thai enthu) ITU GUE HERAN BGT NJIR kok bisa pang ninggalin sohibnya malah temenan ikrib sama 'musuh' nya si wave, kek PANG?????",0
Kayaknya war tiket ini fenomena baru juga. Sebelum pandemi nonton dewa/sheila biasa aja. Sekarang band indo aja war war segala.,0
"Acara bersama ortu, anak, guru di sekolah, pertama selama pandemi!
Sampe nangis terharu. Makasih bapak ibu guru sudah berjuang mengurus anak2 sekolah online. Sedia dukung anak belajar siang malam. Luar biasa ❤️",0
"Hai min mohon informasinya untuk syarat penerbangan domestik (YIA - SSK) yang terbaru seperti apa ya? Mengingat status pandemi sudah dicabut. Mohon informasinya, terima kasih",0
ohh Bimbingan Online ada lagi yaa. kan dlu Bimbingan Online pas lagi pandemi,0
Ketika pandemi tuh bener2 challenge buat ortu merhatiin pendidikan anak. Beneran deh..,0
Gk terlalu menurutkuu soalnya cuma refresh pas eror sekali abis itu lgsung masukk tp kan itu masih pandemi bgt ya qkwk gk tau kl skrg :)),0
"Sebelum pengumuman AG22 ditunda aku berharap grup yg isinya ""3org dan skrg lupa mereka se-grup"" jadi salah satu pengisi acara (opening ato closing). Tiba2 diundur sampe sep, ya dah lah. Jan berharap wkwk
Semua ini gara2 pandemi😌",0
"Yang kemudian ia lunasi pada tahun 2019 agar segera mendapat panggilan haji. Sayangnya, Iyam harus menunggu lebih lama karena dilanda pandemi Covid-19.
Selenkapnya:",0
Fans jeketi waktu war tiket jaman pandemi:,0
"Indo giliran gini otak bisnisnya jalan, ga masker pas pandemi, minyak, dll",0
